No.,fomula,Oct1,,,,Oct2,,,,Oct3,,,,Oct4,,,,Oct5,,,,Oct6,,,,Oct7,,,,Oct8,,,
,,rot_ang,ang_distortion,ver_distortion,hor_distortion,rot_ang,ang_distortion,ver_distortion,hor_distortion,rot_ang,ang_distortion,ver_distortion,hor_distortion,rot_ang,ang_distortion,ver_distortion,hor_distortion,rot_ang,ang_distortion,ver_distortion,hor_distortion,rot_ang,ang_distortion,ver_distortion,hor_distortion,rot_ang,ang_distortion,ver_distortion,hor_distortion,rot_ang,ang_distortion,ver_distortion,hor_distortion
166,C8H40BaBr24N16Pb4Sr3,2.2915400263718704,14.247798025294212,0.17429471807829922,0.3225629708001998,2.385213370015476,14.10691241568971,0.17018845555126516,0.3241816909552635,2.208759716312506,14.359178200886104,0.16808712010571414,0.33562396950743256,2.52860434313226,14.44142159320112,0.2598119039800353,0.41877152716731425,2.0839441758809776,13.57221902186661,0.18102307481972035,0.2545474998910642,1.7299919271391835,16.069155104054655,0.0981710304917196,0.29636340514811765,1.9264177442660964,11.253565983941217,0.17147811950155845,0.24028339934983745,1.9972439638131367,12.805878001884443,0.17210883367240504,0.27683990717359386
167,C8H40Ba3Br24Ge2N16Pb3,3.8244299522207763,17.255717502842902,0.2732655565037745,0.48208167969656124,2.353263385774243,15.091056183289114,0.27244678535710154,0.4283906083868243,2.1680067018607283,8.704400650471992,0.35524314010918223,0.42627213089549176,3.7398820784721454,18.52596872243562,0.11627382262189956,0.28444030512969043,2.9935229504723657,19.44648717519967,0.025385416623501023,0.23725689517809645,1.3150119716425155,8.902384766843074,0.26216513764984706,0.24239664297239205,2.9728744956086692,18.515255254052132,0.12390954333346338,0.3499204975826853,1.5326673223940575,14.878005636521294,0.11899433007240967,0.2476142578074212
168,C8H40Br24Ca2N16Pb5Sr,2.3535592592052224,21.704918337497034,0.03604814096004949,0.3117192709779295,1.957017492007598,22.29879115780784,0.04372905152846096,0.3077411550151483,2.317534190720291,23.564935451895938,0.12080019652153906,0.42166018734598465,2.1594364419488774,19.730215069705626,0.11423860620327853,0.3761037861548786,1.95850393474488,17.44991331100626,0.13971965024096855,0.3103400219505863,2.1289572911184127,15.780473883632718,0.12090043488808933,0.319777849109101,2.312739332301505,13.128560680558682,0.19406226933087334,0.3149035815470107,1.9874059130377197,11.659891673435117,0.19458989461954834,0.2754224023734433
169,C8H40Ba4Br24GeN16PbSn2,3.335721674570483,15.416329464981187,0.2848134280351222,0.4704156414339442,2.834127064669827,9.712209485110401,0.3030855672346022,0.40686387601363583,2.789420459972888,5.978069968787625,0.3746826149883584,0.39946412462297287,2.8879935680134565,9.446326097177929,0.2972554874620035,0.4519205392037762,1.5741507990830899,10.837064467422032,0.015316029171067669,0.1046457611472924,1.5572515716946767,11.002131493730259,0.10004076119967076,0.1931519749043753,1.6529204339710695,9.781549129178122,0.09194737334872549,0.19614949567640805,1.5001775715771746,11.483400877422655,0.13282060796016282,0.21745946337542144
170,C8H48Ba2Ge3I24N8SnSr2,0.45386008213508827,4.7620235056899185,0.3726283437880036,0.47268800491060947,0.2807855462772011,3.3310379931386573,0.47627243424332155,0.4267449458674575,0.49783628754875053,3.2656693504715792,0.5393333146944062,0.5042005008393868,0.4881760284400911,3.322256104412304,0.5367697625283339,0.5413849296928497,0.17279973918897126,3.5777444136816863,0.13267013861158672,0.19157683127398828,0.18403525283795052,3.4393498041859343,0.13516829318478374,0.1916665615423625,0.41644238602189715,4.317436171989614,0.19644667984265274,0.18927186891003078,0.23501305523922156,4.217835231884605,0.3014593312943208,0.28372288891487907
171,C8H48BaCaGeI24N8Pb4Sr,0.37212379435057114,6.208408851842424,0.32334347230809923,0.32620366097279874,0.6152139042825695,5.581469092840712,0.4145799089222879,0.4015737589925865,1.5733808585826239,11.683287223139454,0.5084963427831983,0.49628527892042484,2.329208749824908,10.96956421966044,0.25543416318576684,0.28805773319108896,2.7269447948116907,16.473384100805,0.3023405803203354,0.45325047849493627,1.173149003594773,4.662620923189704,0.5204820713748837,0.3462160513985757,0.38946605053955496,6.532808499222468,0.3506101706098659,0.4383659827716193,0.6301075566434235,5.326742182185268,0.44097832340614973,0.33029075537789065
172,C8H48Ba3Br24Ca2N8PbSn2,0.34515829754979405,9.78576385737512,0.14961510463789596,0.10302180704334107,0.49946787511257185,6.9202246455070044,0.16009696506166327,0.13247298612481417,1.9251632764872397,17.734483245672845,0.2262423247351495,0.33080901721725686,0.29761078569981947,8.064387197538501,0.3301640448070695,0.28279275754232325,1.4244042311535896,18.547500432291404,0.23464961521186778,0.31743288389045965,0.8449428378368111,8.554221603570555,0.0669970440653418,0.18656929123287336,0.9801346692343041,8.520729945929569,0.23522076614796372,0.16611851777387354,0.15615184713786334,8.358270778875978,0.25042264688502014,0.20409257045757068
173,C8H48CaCl24Ge3N8Sn4,0.3637577080961192,5.93711359923436,-0.019072272007007562,-0.08717988330014403,2.8801603541392353,7.295408757457178,-0.032925771988114416,-0.08099612933518152,1.9536038128335633,6.586752419062358,-0.04637906236999578,-0.08376274586013066,1.8973855783253504,6.172033842076427,-0.05087584518212429,-0.08149047684126831,1.3535447672048098,3.7546988193897355,0.09316684791675334,0.03377803611685826,1.4077044429569696,4.220155000752691,0.09749047884904938,0.0353450659363479,0.4619715325137325,5.129413397318358,0.08330256346773313,0.03631142149054156,2.8901756197312523,6.502096030520726,0.06960762105509177,0.02975384277427917
174,C8H40Ca3Ge3I24N16Pb2,2.060599689693835,27.329815827639447,0.2273905261504594,0.546092461053238,1.6641659295303053,28.3202755673425,0.23638560198690461,0.5412358296697697,1.621446713246514,19.24129012294901,0.29160321800678846,0.4965846116039394,2.2786016431839338,20.249706816405787,0.25594825985400194,0.42334017208702157,2.077736020252706,20.562252600913663,0.24451012480425982,0.3730392939917997,1.3992127568113406,15.71343781222819,0.26298388715789,0.3642943000086736,2.0064148490909406,20.890631132254157,0.35295349362160744,0.5478460495179753,1.7246102212653218,18.70717599991724,0.34475805150887995,0.4937126387424362
175,BaCs8Ge7I24,0.0,0.0,0.37815195591392436,0.37815390049818287,0.0,0.0,0.17053215207882344,0.18255618538346274,0.0,0.0,0.17053215207882344,0.18255617804143753,0.0,0.0,0.19457644163070498,0.17053403326549654,0.0,0.0,0.18274121893042494,0.18274310384518833,0.0,0.0,-0.0008342953527948893,0.20678740073909552,0.0,0.0,0.20678550848230648,0.10297749882154505,0.0,0.0,0.20678550848230648,0.1029774354239601
176,Cs8I24Pb4Sn4,0.0,0.0,0.2785286131051685,0.2785306022355556,0.0,0.0,0.27852861310516985,0.2785306022355565,0.0,0.0,0.27852861310516985,0.2785306022355565,0.0,0.0,0.2785286131051685,0.2785306022355565,0.0,0.0,0.32167956079334914,0.3216815641284776,0.0,0.0,0.32167956079334914,0.32168156412847715,0.0,0.0,0.3216795607933487,0.32168156412847715,0.0,0.0,0.3216795607933487,0.3216815641284776
177,Ba7Br24Cs8Sr,0.0,0.0,0.20732963205100718,0.20733158977695698,0.0,0.0,0.29020259903682577,0.2887057177337642,0.0,0.0,0.29020259903682577,0.28870571871281037,0.0,0.0,0.28720486880495644,0.2902045838287455,0.0,0.0,0.28847966610754927,0.28848165033676576,0.0,0.0,0.3683549028614985,0.2854839191258498,0.0,0.0,0.2854819358756795,0.3269204026187591,0.0,0.0,0.2854819358756795,0.3269204296847281
178,Ba7Cl24Cs8Sn,0.0,0.0,0.12977416880515813,0.1896657356811886,0.0,0.0,0.13735208323789516,0.1373539192126736,0.0,0.0,0.24955356470553047,0.1297760025544723,0.0,0.0,0.12977416880515813,0.18966570050465847,0.0,0.0,0.14065431003085171,0.13686718753358917,0.0,0.0,0.14065431003085171,0.13686718975905343,0.0,0.0,0.13307639559811468,0.14065614697542195,0.0,0.0,0.02087491413047937,0.020876715898519027
179,C8H40Br24Ge4N16Pb4,2.2999373354070918,19.46761530463169,-0.008270749294553958,0.21937903462674502,2.2999373549242454,19.467615894026995,-0.008270486691279277,0.21937920892404605,2.2999373549242454,19.467606551969933,-0.008270526528195266,0.21937881744042054,2.2999373354070918,19.467610634258097,-0.008270769232985753,0.2193789885822408,2.7738298209963714,16.871625620162497,0.17446192012342898,0.42044782217409216,2.773829799471138,16.871626215275676,0.1744621816082561,0.42044799356209506,2.7738298209963714,16.87163432116584,0.1744619543040189,0.4204482124742528,2.773829799471138,16.87163087775223,0.1744621999392728,0.42044803702526323
180,Ca7GeI24K8,0.0,0.0,0.2068751469914143,0.24072969725396742,0.0,0.0,0.21096964774442917,0.21097155576352833,0.0,0.0,0.274580392032004,0.20687705374096987,0.0,0.0,0.2068751469914143,0.24072967626126518,0.0,0.0,0.2136385165260828,0.21159317372664255,0.0,0.0,0.2136385165260828,0.21159317499618524,0.0,0.0,0.20954401577306747,0.21364042537269334,0.0,0.0,0.14593327148549262,0.1459351593394005
181,BaCa7I24K8,0.0,0.0,0.2754381956289156,0.19754323050744382,0.0,0.0,0.256874136242665,0.2568760931218397,0.0,0.0,0.11964443976887429,0.27544015846984404,0.0,0.0,0.2754381956289156,0.1975432805398234,0.0,0.0,0.24887547840568347,0.2581594683710069,0.0,0.0,0.24887547840568347,0.25815946240925314,0.0,0.0,0.2674395377919345,0.2488774327161276,0.0,0.0,0.40466923426572476,0.4046712386085476
182,Br24K8PbSn7,0.0,0.0,0.06354211794516429,0.049850385245101325,0.0,0.0,0.06266052961296609,0.06266229608468743,0.0,0.0,0.03615513430895101,0.06354388466147354,0.0,0.0,0.06354211794516429,0.0498503928433669,0.0,0.0,0.06199549832889906,0.06243805902680055,0.0,0.0,0.06199549832889906,0.0624380587822122,0.0,0.0,0.06287708666109681,0.06199726461611332,0.0,0.0,0.08938248196511234,0.08938425585059218
183,Ba4Br24K8Pb4,0.0,0.0,0.28280341087615124,0.28280533692757537,0.0,0.0,0.28280341087615257,0.2828053369275758,0.0,0.0,0.28280341087615257,0.2828053369275767,0.0,0.0,0.28280341087615124,0.2828053369275767,0.0,0.0,0.12545979065680868,0.12546166813406634,0.0,0.0,0.12545979065680868,0.125461668134065,0.0,0.0,0.12545979065680735,0.1254616681340659,0.0,0.0,0.12545979065680735,0.1254616681340659
184,Ba4Br24Ca4K8,0.0,0.0,-0.0007383144198631619,-0.0007365164669339563,0.0,0.0,-0.0007383144198644942,-0.0007365164669348445,0.0,0.0,-0.0007383144198644942,-0.0007365164669339563,0.0,0.0,-0.0007383144198631619,-0.0007365164669348445,0.0,0.0,0.27757657705892136,0.2775784569925852,0.0,0.0,0.27757657705892136,0.2775784569925852,0.0,0.0,0.2775765770589218,0.2775784569925852,0.0,0.0,0.2775765770589218,0.2775784569925852
185,Ba7Cl24GeK8,0.0,0.0,0.0841502898124511,0.2058066818493951,0.0,0.0,0.1250590550640438,0.12506086864733046,0.0,0.0,0.3274593303798654,0.08415209163854165,0.0,0.0,0.0841502898124511,0.2058066119222488,0.0,0.0,0.13057717264107227,0.11012459342728276,0.0,0.0,0.13057717264107227,0.11012460518447931,0.0,0.0,0.08966840738947957,0.13057898781027566,0.0,0.0,-0.11273186792634204,-0.1127301226842854
186,Cl24Ge7K8Sr,0.0,0.0,-0.09875307664521049,-0.09875158044464216,0.0,0.0,-0.22020912496387268,-0.20694684516267792,0.0,0.0,-0.22020912496387268,-0.2069468503604961,0.0,0.0,-0.19368752055129201,-0.22020765256678665,0.0,0.0,-0.21283816081413898,-0.2128366869724596,0.0,0.0,-0.3077726047202205,-0.18631507736206077,0.0,0.0,-0.18631655640155875,-0.24704310152139142,0.0,0.0,-0.18631655640155875,-0.2470431253248737
187,BaCl24K8Sr7,0.0,0.0,0.0012532643700837731,-0.03994264121499569,0.0,0.0,-0.0027645394794277856,-0.002762834972085848,0.0,0.0,-0.08114191472243215,0.001254969930668537,0.0,0.0,0.0012532643700837731,-0.039942619615589425,0.0,0.0,-0.005092115549047094,-0.0030815086738669173,0.0,0.0,-0.005092115549047094,-0.0030815097271101877,0.0,0.0,-0.0010743116995359792,-0.005090411651865967,0.0,0.0,0.07730306354346839,0.07730478904005622
188,C8H48CaI24N8Sn7,0.5256860221742871,4.0810978189706555,0.3228164102381976,0.29051567343877505,0.8905171306079183,4.89604632480981,0.33866724628774536,0.3175906546009273,0.7147779445523668,5.068325565723157,0.3393188642651883,0.31701086675790346,0.7152491825325731,4.997020595304438,0.3366758939325796,0.31911292399661795,0.7249619076921174,4.943444134023921,0.334947485128938,0.3303414524685384,0.7244826772419231,5.064631617559124,0.337650385155853,0.31890477781519344,0.549039803354562,3.992617511598427,0.3343878031734935,0.32954193162365764,0.9124381655081493,5.11220090430402,0.350627471982325,0.3132605272811908
189,C8H48Ge4I24N8Sr4,0.5656897947768865,3.3971466387353058,0.42767172115366137,0.41719075695859686,0.5656898011727947,3.397147030357258,0.4276713417401461,0.417190744719826,0.5656898011727947,3.397147030353925,0.427671341740143,0.4171907447313874,0.5656897947768865,3.397146638738741,0.4276717211536636,0.4171907569470359,0.4499450468568995,3.754642418682193,0.16782011319474366,0.18028689580104018,0.4499450393179609,3.7546428891980583,0.16781973381884363,0.1802868832324762,0.4499450468577094,3.7546424186855005,0.16782011319474632,0.18028689583116497,0.44994503931634083,3.754642889194471,0.16781973381884008,0.18028688320235098
190,C8H48Br24N8Sn4Sr4,0.48630648723975023,3.8930981512951166,0.1966789336052881,0.19109959422928835,0.486306485379572,3.89309861237906,0.1966785712214829,0.19109958100296254,0.4863064853788046,3.8930986123758795,0.1966785712214798,0.1910995809845053,0.48630648723975023,3.893098151298399,0.19667893360529076,0.19109959424774425,0.5181403595816712,4.0484223508321495,0.11624561498313168,0.13715501294023413,0.5181403615420663,4.048422842978001,0.11624525261621255,0.13715499985726387,0.5181403595809676,4.048422350835559,0.11624561498313435,0.13715501294319132,0.5181403615420663,4.04842284297449,0.11624525261620944,0.13715499985430668
191,C8H48BaBr24N8Pb7,0.2755546166118442,6.904116621758359,0.2750330299671506,0.29333387675950773,0.7645578124319456,5.733383789055381,0.17291499266850563,0.1915566242187472,0.44465119278422094,6.130593982036617,0.17299183279000419,0.1926179473393086,0.4569362301080026,5.728849378636564,0.18090354334041647,0.1889921823460452,0.5066876564582766,5.931273812191439,0.1884234580028954,0.1602203174832031,0.49457003851577497,5.888145329702998,0.17989993426157813,0.19134366895592203,0.18834464797025643,5.376021541430951,0.18730082293471906,0.15791911779609613,0.6885394823507645,7.676462351469624,0.09032480896991979,0.20356514124547642
192,C8H48Ca4Cl24N8Pb4,0.6957983384049417,4.507658082453896,-0.08828468369897369,-0.08257671243784515,0.695798325023901,4.507658636633082,-0.08828502463380294,-0.08257672313112341,0.695798325023901,4.5076586366294435,-0.0882850246338065,-0.08257672316923159,0.6957983384049417,4.50765808245756,-0.08828468369897058,-0.08257671239973918,0.9085828125579964,4.452933711958614,0.04538230829462142,0.05568366718159412,0.9085828247389713,4.452934233501009,0.0453819673524265,0.05568365647547857,0.9085828125587988,4.452933711961973,0.04538230829462453,0.05568366716561268,0.9085828247389713,4.45293423349765,0.0453819673524225,0.05568365649146134
193,Ge7I24Rb8Sn,0.0,0.0,0.13596400085804827,0.10261649005940798,0.0,0.0,0.13383555861249707,0.13383739304202846,0.0,0.0,0.06926534830529718,0.1359658359122924,0.0,0.0,0.13596400085804827,0.10261650963591684,0.0,0.0,0.13244987670370278,0.13351593247401494,0.0,0.0,0.13244987670370278,0.13351593184930266,0.0,0.0,0.13457831894925398,0.13245171072652706,0.0,0.0,0.19914852925645432,0.19915038285578657
194,Ba4I24Rb8Sn4,0.0,0.0,0.5100392453770088,0.51004137812942,0.0,0.0,0.5100392453770106,0.5100413781294209,0.0,0.0,0.5100392453770106,0.5100413781294209,0.0,0.0,0.5100392453770088,0.5100413781294222,0.0,0.0,0.28165130273712036,0.2816533557480545,0.0,0.0,0.28165130273712036,0.28165335574805317,0.0,0.0,0.2816513027371186,0.28165335574805406,0.0,0.0,0.2816513027371186,0.2816533557480536
195,CaI24Rb8Sr7,0.0,0.0,0.27510735044205115,0.27510936856925694,0.0,0.0,0.34796533641221306,0.3466149364362714,0.0,0.0,0.34796533641221306,0.34661493735261617,0.0,0.0,0.34526045267378747,0.3479673792218292,0.0,0.0,0.34618195656849915,0.3461839987739519,0.0,0.0,0.41633505880023547,0.3434791141191811,0.0,0.0,0.3434770728300731,0.37990810710426226,0.0,0.0,0.3434770728300731,0.37990813178667304
196,Br24Ca7Rb8Sn,0.0,0.0,0.013522186721480534,-0.003863087658510178,0.0,0.0,0.01235260601285848,0.012354324653529591,0.0,0.0,-0.02125178146406448,0.013523905672881753,0.0,0.0,0.013522186721480534,-0.003863078419890975,0.0,0.0,0.011534270979662864,0.012120780067963022,0.0,0.0,0.011534270979662864,0.012120779757232913,0.0,0.0,0.012703851688284917,0.011535989402922109,0.0,0.0,0.046308239165207876,0.046309966827086324
197,Ba7Br24CaRb8,0.0,0.0,0.10305802320889512,0.10305993289139659,0.0,0.0,0.2745093062578654,0.2677912390236683,0.0,0.0,0.2745093062578654,0.2677912433498322,0.0,0.0,0.26106925070130194,0.27451127112811413,0.0,0.0,0.27018303151614687,0.2701849949938291,0.0,0.0,0.4281942590085537,0.2567449351111013,0.0,0.0,0.2567429759595834,0.34247057663558644,0.0,0.0,0.2567429759595834,0.34247063182333415
198,Br24Pb7Rb8Sn,0.0,0.0,0.08579151836756926,0.08579332312149557,0.0,0.0,0.11121506931577807,0.1108604666919617,0.0,0.0,0.11121506931577807,0.11086046689742224,0.0,0.0,0.11050224031543587,0.11121688139759334,0.0,0.0,0.11071399258218939,0.11071580451957752,0.0,0.0,0.13542471453005644,0.11000297531377567,0.0,0.0,0.11000116358184764,0.12271475078788008,0.0,0.0,0.11000116358184764,0.12271475811576815
199,Cl24GeRb8Sr7,0.0,0.0,-0.04779652051363881,0.013728524068300718,0.0,0.0,-0.032366843704305204,-0.032365173541976766,0.0,0.0,0.0752501739218916,-0.04779485425139818,0.0,0.0,-0.04779652051363881,0.013728492966366801,0.0,0.0,-0.028620210379826982,-0.03633338157524024,0.0,0.0,-0.028620210379826982,-0.03633337767515199,0.0,0.0,-0.04404988718916014,-0.02861853927048541,0.0,0.0,-0.15166690481535783,-0.15166526480795062
200,Ca7Cl24Rb8Sr,0.0,0.0,-0.13185361961007525,-0.1672813199772749,0.0,0.0,-0.1360550142393402,-0.13605344515113282,0.0,0.0,-0.20271212847836662,-0.13185204957507857,0.0,0.0,-0.13185361961007525,-0.16728130400922447,0.0,0.0,-0.13844967615340487,-0.13634740934341494,0.0,0.0,-0.13844967615340487,-0.13634741029020425,0.0,0.0,-0.13424828152413992,-0.1384481076048365,0.0,0.0,-0.0675911672851135,-0.0675895827684947
201,Cl24Ge7PbRb8,0.0,0.0,-0.18385501649771774,-0.24317184584875973,0.0,0.0,-0.1956021412793958,-0.1956006514709019,0.0,0.0,-0.30249161191203155,-0.18385352433161328,0.0,0.0,-0.18385501649771774,-0.2431718220387702,0.0,0.0,-0.20119144320000704,-0.1953163897648178,0.0,0.0,-0.20119144320000704,-0.19531639212242746,0.0,0.0,-0.18944431841832854,-0.20118995451326693,0.0,0.0,-0.08255484778569278,-0.08255333528896358
202,Ba2Cs8Ge2I24PbSnSr2,0.0,0.0,0.4711282832196577,0.3621714492099999,0.0,0.0,0.37548641862144994,0.4613700950526307,0.0,0.0,0.4149797160087738,0.5401599730576896,0.0,0.0,0.5415882016442279,0.4332221463641148,0.0,0.0,0.1395171743349639,0.18043988927178978,0.0,0.0,0.2099770927595337,0.17478195820188258,0.0,0.0,0.3056189573577419,0.26358067607920876,0.0,0.0,0.26612565997041804,0.29777764393066875
203,Ba6Cs8I24Sr2,0.0,0.0,0.4076989307464993,0.40655812659586754,0.0,0.0,0.4076989307465002,0.406558126595868,0.0,0.0,0.4872435952847747,0.48821769544357174,0.0,0.0,0.4872435952847751,0.48821769544357174,0.0,0.0,0.48453468182529313,0.5253346821451554,0.0,0.0,0.5640793463635685,0.5232197778357266,0.0,0.0,0.5640793463635676,0.5232197778357266,0.0,0.0,0.4845346818252927,0.5253346821451554
204,Br24Ca2Cs8GePbSr4,0.0,0.0,0.018508996202749817,0.08988386914438795,0.0,0.0,0.17789872609796475,0.010971541344203306,0.0,0.0,0.10979454438625824,0.10302300569514111,0.0,0.0,0.08946752622158849,0.15615748165308752,0.0,0.0,0.10649051203627957,0.13603344361161485,0.0,0.0,0.1774490420551178,0.12556221818138358,0.0,0.0,0.01805931215990375,-0.006130921871769779,0.0,0.0,0.08616349387160982,0.1356797799066376
205,Cl24Cs8Ge6Sr2,0.0,0.0,-0.04419477658088988,-0.035465938708410416,0.0,0.0,-0.04419477658088855,-0.03546593870840997,0.0,0.0,-0.15225975730887997,-0.16761727824165362,0.0,0.0,-0.15225975730887908,-0.16761727824165407,0.0,0.0,-0.13134711808589072,-0.19408916830400624,0.0,0.0,-0.23941209881387993,-0.17000280949875357,0.0,0.0,-0.23941209881388126,-0.17000280949875268,0.0,0.0,-0.13134711808588984,-0.1940891683040058
206,Ba5Cl24Cs8GeSnSr,0.0,0.0,-0.04487047013409784,0.12855034954519118,0.0,0.0,0.31489561088758267,0.07395695559773952,0.0,0.0,0.21970353561523304,0.08348843027493169,0.0,0.0,0.04675939103381621,0.23688966219464636,0.0,0.0,0.0981099985041829,0.09264675676941891,0.0,0.0,0.18973985967209694,0.08168471469776373,0.0,0.0,-0.17002622134958356,-0.07157730040478194,0.0,0.0,-0.07483414607723438,0.037914146004798255
